Date,total,SP500,AMZN,AVGO,BABA,BKNG,CMCSA,COST,FB,FICO,GIB,HD,INTU,LMT,MCD,MSI,MTCH,NFLX,PAYC,PEP,SNPS,TTWO,UI,VZ
2020-02-14,3421.269346509646,3380.159912109375,183.18385484324787,160.55816599489614,162.78873798642738,21.322974875763492,165.4775347510101,177.88025170219598,166.30906523860446,180.61447589737816,150.0320589270571,181.70604391862312,186.2284378595801,178.58748811669787,176.11601409880538,172.0975068515994,151.83434434281006,187.87880392314793,188.44110160981904,176.28897729598611,181.73561318589026,63.62784511176307,124.03921554951862,84.52083442882348
2020-02-18,3425.8082474331286,3370.2900390625,184.96859498831228,157.01120876070945,163.4484013941064,21.16575432904613,165.69295847201252,179.9702595855705,169.11997457827403,183.15408839840327,149.06510832518822,180.89773912561577,185.78779012609155,177.64937121141713,175.3534295209055,172.52678607192323,151.24730743250328,191.5237737248749,190.67653523782275,174.62191449113055,181.25720637386718,63.62784511176307,123.38809575918366,83.65410441440692
2020-02-19,3438.6205314925674,3386.14990234375,186.21707095461826,159.50722084311025,164.64913423938336,21.0823238179008,165.04670100496313,180.51232255127533,168.87926393321382,183.67732971139404,147.96278522923748,180.67526690601,187.03627647343086,177.21295584638938,174.9315842308972,173.69332736194275,150.71769044825328,190.7384776812415,194.46418008754904,174.5379528670164,183.560200168234,63.68954926215378,125.72699982986047,84.101918044492
2020-02-20,3395.742927996221,3373.22998046875,184.74808962694615,156.24825314191216,161.61022878707925,21.108242237786975,165.22621392448622,181.10467790917343,166.61966917443107,178.71721496977526,146.06755555759653,183.18176537044775,184.36179705815397,173.7419469467521,174.48538980991154,173.20805643809894,149.03312825296095,190.64463585157102,185.98392613435436,174.09420799746115,172.53479138394192,64.58144770562896,124.52756519691262,83.9141245208389
2020-02-21,3350.93482370585,3337.75,179.84600364115107,153.85330029810467,157.57071640029218,20.65639102974259,164.508148550436,179.91439051916655,163.20309697031047,174.19101209133484,146.29962901366335,181.9359277298998,182.11573190603823,174.48835028276335,175.1262782481884,172.90008782873306,145.60656688764786,187.71582420836688,180.0267995785927,174.92174606250936,166.13760903454758,65.0862978998889,120.75788921519919,84.07302630927344
2020-02-24,3262.234546203665,3225.889892578125,172.40837833193683,147.3353803151834,152.80483573880923,19.19791807301426,160.12796209509185,175.25935125558752,155.8574886508592,171.31107528761643,143.2827331027756,177.75349299985865,175.29793484581998,171.04182525475008,173.2198291822547,169.66176806843842,141.38238342002876,182.10020612870275,177.25797109415944,171.07190063388794,162.3660535110838,63.397856136732095,116.32853072179293,83.76967135528115
2020-02-25,3193.4118167104507,3128.2099609375,169.27217871719614,142.8284065727849,152.397176035245,18.491492418870727,154.993813160176,170.36961416177317,152.7903473555846,166.06595273591455,140.32386662177603,176.03306455341553,174.30035604104353,163.29629583120249,172.0678441909564,166.2181359018999,135.9075349744891,177.84773633583083,173.14671190519078,169.2249462063118,158.16060282036204,62.24792410055981,114.91491039918604,82.51290567068158
2020-02-26,3198.289868424089,3116.389892578125,169.85994512195862,144.4452618734285,154.7171210948295,17.973347579775236,151.58302660136377,170.82785647382252,153.12423325722847,166.05743651456928,140.28519508967918,174.47577033158237,171.41779556787674,163.51655109728634,170.44532802651105,165.88217144077404,133.4891638548096,187.30588041084397,174.95064145804216,170.28034089338382,158.02708486228528,61.40650853668019,115.67741093145797,82.54179740590013
2020-02-27,3080.6817261451056,2978.760009765625,161.68353467816164,138.4174499006825,151.9672813760085,17.776821242698333,147.38235306554267,163.80898950691125,147.3393697271966,155.7373470714898,135.93391738126914,166.65224126406198,164.48984124354985,156.86821528433464,163.06287452675832,157.53906585615354,129.0352665856201,183.58682892058016,168.6219089259763,163.55211969963247,152.2306908836903,60.49216755161471,114.96631287304709,79.53712858012567
2020-02-28,3055.1461255634695,2954.219970703125,161.6363373972232,137.74543834493423,154.16863246551185,18.160343259552253,145.15636273234912,157.10865807794033,149.45142909750282,159.9615226792013,136.16599083733598,161.54284838183617,162.70278336894074,150.86023167051738,157.5219803397195,154.6180419091428,130.13279187060567,182.2631858434838,169.39502420426916,158.3470480125602,153.45448949523467,60.290231753571604,116.22572577407084,78.23702804796578
2020-03-02,3177.7787732244606,3090.22998046875,167.65988775841006,143.98546855093625,156.3773914369915,18.517196431651666,152.66011781446014,172.7558167781463,152.5341035516509,164.65363608933808,138.9121270055648,170.515807821147,172.0848839032733,155.5426258626411,164.32032702996665,161.9066038507897,134.10173115088537,188.19983462185522,174.97460069758142,165.00331255722335,157.57095084886316,62.859350689408444,119.84118126134412,82.80181751233211
2020-03-03,3106.227293674791,3003.3701171875,163.8020704177546,138.56902333909755,153.73132992429908,18.02497001244235,148.78257301216377,169.17373304350605,144.34210987435975,158.50666387203256,135.74053021179444,169.03267477765147,164.16547684786062,153.9315198942716,161.85409552787277,163.30645339881312,129.6350814753151,182.13476753497233,169.18526197657783,162.60465998619281,155.8909842714598,62.38816002787308,120.9635121835004,80.46164206497934
2020-03-04,3238.2327165843176,3130.1201171875,169.53731515137156,144.22800147187527,157.10377102143084,18.55093286671662,152.58830990745935,179.2381974535634,148.90011451661604,166.5721745882595,139.74370511335184,178.77685842080086,174.7593633185502,163.97745033393812,167.9466516478073,170.2310407875682,132.1236419761038,189.5531254469377,176.0114139267727,170.77206906250913,163.34510598129407,66.98789673188396,123.32811749110775,83.95745936839921
2020-03-05,3156.7373326691772,3023.93994140625,165.09259030010296,138.462921932207,156.7331733472349,17.643911062577864,146.37706975944712,176.4552494279042,143.78303463820055,161.82049955688458,137.73244609092512,174.12723316112834,175.75694212332664,156.90900514061929,160.8887088082332,168.40189777921498,128.5503171210461,184.11530341976203,169.16130273703857,165.626967349766,158.6946237240138,65.78186690105768,122.05157914736833,82.57068914111869
2020-03-06,3094.3582610472754,2972.3701171875,163.124203921862,136.14375580760705,151.6782156425254,17.265316487063213,144.9409390113467,173.9852261578756,140.61494558274123,152.2618589656141,136.51407888969334,169.455361811036,169.0248353865622,155.99944237946946,161.32678272595442,164.17435328338476,126.44461011476278,182.23355316806908,160.44132836198057,164.6195193617304,153.22086277698259,66.01746651148623,122.71983745327599,82.15176724625216
2020-03-09,2895.2806584947916,2746.56005859375,154.50245686162935,125.16433411381179,146.5046752774782,16.362580210308412,136.00106687709314,168.75461272117911,131.61540536895825,134.36546119800678,128.52707222987453,156.07009514581446,159.14700848668676,143.58376692326843,151.59168573928227,154.6273833530668,120.75281732270514,171.13072024468087,144.33786623025475,156.10431371473203,142.07307243391423,63.88026806906261,109.53456038435083,80.64943558863246
2020-03-10,3021.6488934917797,2882.22998046875,162.3287841450169,132.8342584871123,152.9753075022112,16.696728454379414,140.38123963647945,172.90110022646593,138.36312332755955,143.1711561767689,133.1297517831522,167.3715616953899,165.0345388445103,149.75898023473115,162.1380408081771,159.3308715688228,126.12556127384039,179.84308855832788,143.52280399327236,160.87762720700812,150.40610390134657,66.61206547380301,116.20002453714032,81.64617565626502
2020-03-11,2890.3938632470486,2741.3798828125,156.24002067439312,124.28011974428246,147.43116946296806,15.449025526261904,136.1087718896154,166.2119391999659,132.19001376399095,133.80394881714116,128.04359692894008,157.87209636226612,159.80797074839262,145.58234540805074,152.71933397841917,150.44650335683855,120.01263219512758,172.8248019096043,132.2557704154858,155.61258554560675,146.56779788695363,66.78035029844328,110.94818724338624,79.20488189091482
2020-03-12,2601.945171503012,2480.639892578125,143.86255993408818,110.54195353500864,137.1952635112351,13.712951584748156,125.44553737925821,156.3877663484041,119.94473054870983,118.74068758198737,112.72710293641559,141.33516066420947,145.62159030741284,127.00370479985726,138.01934148976534,131.93114917924436,105.88524192288418,155.70135091245535,115.05556952147687,138.3302893792676,132.56074551159338,60.7838606770364,97.19746335270403,73.96115042524998
2020-03-13,2810.7960238688456,2711.02001953125,153.1630323843628,118.34325183458549,143.79189758802548,15.222296549275269,141.20702371900978,168.91666030022984,132.22106823340928,129.12884188560548,116.71093469467696,152.51798517001467,159.88753499815573,134.02320714456116,143.6981480653241,144.60445546281701,109.11398755125047,166.09789821160183,135.81567446311846,152.85413142886824,144.49844778705733,65.41725691377187,105.31081832281728,78.25147116030755
2020-03-16,2485.528924697093,2386.1298828125,144.93856576547802,94.7776760316331,132.56279258378584,13.812232533356287,129.3948900885554,158.24865307575394,113.3756024480034,102.38421996068857,105.68770373516963,122.328818406291,136.74132353525994,117.44314502114999,120.88556237562753,135.5427706963488,95.55450557974267,147.5964825899533,117.62661539798839,135.63180523685824,125.44040172073262,60.58753123473,101.30983120872914,73.6577954712577
2020-03-17,2636.822398346107,2529.18994140625,155.1228298211103,100.80548800437911,136.98031052674511,14.653922923696708,137.2217739041911,171.5543248775694,116.02344324032292,104.51545628052648,103.21230517785686,128.76561038366623,146.37435962773623,130.04235615965712,119.75791413649064,139.35969037969122,99.91905928524433,157.9238920039892,129.90048572129837,153.1779546500321,133.0836469921631,65.33311450145173,114.64074644145109,78.45371330683744
2020-03-18,2503.1187210724147,2398.10009765625,157.02428530161563,84.8188925116782,133.4151627105391,13.213334657210137,128.1023751544566,171.83933215404758,114.11327939038617,90.18387606860733,94.08429651274285,115.41000140053548,137.74502841372706,135.98916121270568,111.3857371649369,138.30513249671168,88.89919006172747,155.81000907983318,115.30128889797292,145.02253224847485,127.08698456456219,59.80781982124109,107.0928448295234,78.4681564191792
2020-03-19,2558.4788776053056,2409.389892578125,161.39437015644233,98.24884654661228,134.06741823624188,12.7606271281052,129.03585055355137,170.56520705633565,118.90423402243022,104.12834468861304,98.62896139062762,119.4886172701482,132.12677448101144,128.153911531575,121.28308329229039,139.72365069257705,89.21185417512365,163.98895909087207,118.39373172164852,140.72894195029815,127.89914383123109,59.661973258530246,112.62740880237027,77.45696772866985
2020-03-20,2451.4676415482936,2304.919921875,158.4048948007752,97.12210696588139,134.37871892539727,12.61015386840083,119.80874679129458,162.29457285070376,116.26415388538312,102.70326669206335,93.19469635231526,112.8293417577601,123.52803628134781,118.78097015499726,120.46371708561922,127.48896507325223,83.43072634371401,164.3840714781162,115.55299808435377,124.64598121960772,122.38087972754403,56.17851333762793,110.19424943247215,74.82788043966656
2020-03-23,2429.85338061117,2237.39990234375,163.2735048633836,97.75368865840234,130.70238502108637,12.340370898794195,122.68099459153754,159.56190016318828,114.9984798729168,98.32594839365107,90.60326844421671,120.42298701400382,119.17053018187981,112.89942638254084,111.22348802425556,116.24350418946297,84.2219637184938,177.93663436207504,107.24056854490883,126.1451390765018,120.68980221516783,61.60283797898659,109.14045949974961,72.6754985159669
2020-03-24,2621.7022978440946,2447.330078125,166.47148201096383,107.50025394510125,137.67703596379243,13.488792878303578,124.36844616616183,159.23219422277703,124.99968963996,114.56329926349605,95.41868568751279,136.98216880248034,143.1001133179715,117.83878297720965,131.38324394019955,122.07621063956051,101.7823000835765,176.47964424561238,120.83291947796292,136.5312999509947,134.20731986731374,62.94910373712615,121.60606925247754,72.21324177354006
2020-03-25,2632.2824105507375,2475.56005859375,161.8156682110152,109.92047930829452,139.75979308321467,14.628111707363152,120.52681216534478,156.9521701190507,121.29583101081603,114.40164684247233,95.38000677816831,134.78712691932782,142.34121792395746,130.38498099459494,132.21883877458362,124.73593047680738,112.77026271813396,169.1057504193405,126.24468984702126,134.92420712046828,134.974984465436,61.546744463993456,121.42614752110684,72.14100968022615
2020-03-26,2803.1386487444115,2630.070068359375,167.79203176558255,122.86537521108802,144.77028087657965,15.058114308439679,131.9081120497522,163.34515346660166,126.83221139218661,129.7456707590813,100.9496443105625,144.76120568916102,152.01708983963368,142.89037670837905,135.76404501149156,139.04239456640735,115.00997228344531,179.28003758030502,137.36789482958898,144.23098165810416,142.37346661931392,64.64876249141724,125.14442102895924,77.34140629833065
2020-03-27,2692.5416936606334,2541.469970703125,163.03925719562795,116.5596657516853,139.78202803888695,13.442526701186207,124.11712533963794,158.89130082584535,121.74618598318945,123.81565447336496,97.10117766913532,141.3055029821187,140.5725102548395,142.09503052375285,133.0544336089677,126.05179246955082,113.30626442991016,176.38085861251562,125.21987452709546,144.47084325515385,138.37939531257092,62.65741061170447,114.32375580406995,76.22909928982388
2020-03-30,2781.2679915131544,2626.64990234375,168.51794396224403,121.31926446135472,141.76843745364383,14.011007530317386,127.42022058188573,162.68574158577917,128.8588561611816,133.50190856436748,101.37509755885642,145.42119944090024,145.68891174832157,142.2867316457058,136.39682532531998,124.46528492311951,114.86321731803652,183.2164054053245,127.72498677113445,150.49146633251522,143.86428417079338,66.47744018188732,121.79455370520606,79.11820668525914
2020-03-31,2743.375533481442,2584.590087890625,167.29693166007934,119.79841852126975,144.14766818852542,14.408237220942128,123.43497076706707,159.33837273542383,129.51887915752553,130.8899860741758,105.2235642002836,138.45789025430497,140.76223176871127,138.2487848198565,134.1415288470462,124.04533290671368,114.36549839841012,185.458706637992,121.06665008994143,144.03908506035768,143.28575162237655,66.53353369688045,121.29764133645423,77.6158695171044
2020-04-01,2643.7597259970134,2470.5,163.69137781567798,112.99249358588494,139.0185977348228,13.619025584329371,116.39794653652451,160.2604340337332,123.92813864426205,122.86277238991323,103.15429050246397,132.46603140073415,133.49155350467703,138.07338968256417,128.3166893797031,117.67134958924638,107.06570899535973,179.818384613768,112.3347052398617,141.66442413911213,140.1372318039855,65.25458272452917,115.0948190576997,76.4457790381605
2020-04-02,2699.4201406469865,2526.89990234375,164.64639478951796,119.7782035896561,140.01179678732947,13.494469437150778,123.39905996558774,162.8869282086019,122.83328198608955,120.35294069950716,104.79810357474204,134.45342424762273,137.8368261338176,144.37096011556432,131.01818027896252,121.69358167883267,108.3291349039969,182.78177273581315,108.63096345226235,148.54855445593245,143.12999481813569,67.0383838911404,119.57559309782403,79.8115917988994
