Date,total,SP500,TEAM,NVDA,PAYC,LOGI,MCD,RACE,EL,FICO,NYT,VZ,WIX,SHOP,SQ,UI,DELL,AMZN,TTWO,MSI,NFLX,COST,TMUS,MTCH,FISV,AMD,PEP,LMT,GPN,SBUX,SNE
2020-02-10,3471.594745434218,3352.090087890625,200.5401895396205,178.5496292526711,178.58844046842108,43.613366229868525,172.96834115737622,161.96451593330585,164.3751933062037,178.547059309451,84.56804050680721,6.172081306844478,57.61007900713104,196.3968921875419,68.33364471491176,121.66603444769642,162.33177242772763,183.1380914691179,72.54347144607397,17.437732006049313,124.88068361603884,151.8919460826243,147.94248882439712,86.054127004768,173.73602805314314,173.37601418160742,22.710203248228435,109.37770896750136,179.53531765248044,16.53191752986458,36.21373555674511
2020-02-11,3495.9649140266797,3357.75,197.51777156606303,181.89018737474706,176.65268022961632,44.10481366182418,175.0127026118299,165.45417269680894,165.27317171709984,175.15665552475977,85.83356313972028,6.013270805603639,57.02528703861871,196.82028950129757,68.08645973323216,124.3219422286114,162.79904155133192,184.58765004034487,73.45189830222732,17.47467830130986,125.7624223037447,150.38652414487007,165.37425357684728,85.02009221749326,170.21082658118246,178.48506946567815,22.77568617793341,109.40009297931542,178.254420614117,16.528140734952455,36.29114920549864
2020-02-12,3536.8132251482484,3379.449951171875,200.88484414102757,185.04740942437414,177.61156191706962,44.19153946299798,176.4161880068226,167.99648835545437,169.187981147288,174.6546917830875,86.56623859532952,5.9661401337687785,57.29397312199362,212.19843490119598,68.18874519209507,124.8959583081548,166.0388264288335,185.37721547123076,74.51717451133096,17.49457168193413,127.88937091055358,152.5357341039891,167.43946337789143,86.10873983976269,167.99700048711358,178.78365094735793,22.77568617793341,108.5917485499667,176.91211794763808,16.728344007715148,36.52338621433751
2020-02-13,3546.3010626697287,3373.93994140625,203.1516677348937,183.85240965377415,181.76479549897155,42.447388873130436,176.38373075139677,166.5658301207292,169.2667549788681,177.85366233613595,87.18789645866839,6.009172775200536,57.981502969976134,212.88544683772125,69.03257909301131,124.95593657623071,163.70244516046307,184.50784071714224,73.33426004097683,17.442467561559056,128.35715910429326,154.02663495170407,166.51187152156365,85.74828929201453,170.70435263564474,180.9068914146311,22.836491925447646,108.11917947857602,177.8596280746024,16.98520929098321,35.91956684141906
2020-02-14,3582.045738406393,3380.159912109375,204.70264378231954,196.75970014313046,188.44110160981904,42.399208689347745,176.11601409880538,167.48415774267878,169.3612739614049,180.61447589737816,87.21009489545055,5.994828300825309,58.58209751959711,212.18644022863495,69.77413403805012,124.03921554951862,164.73045862260187,183.2204989430365,74.13158547988,17.469941300270353,128.020616993233,154.07987402444215,168.85711610712593,86.63667688200741,172.48105718977004,183.4946018076928,22.91756704847819,108.90265025356236,181.05308218242342,16.86244256220476,35.522182552702795
2020-02-18,3609.6453761410007,3370.2900390625,203.98681646327532,201.36313879680802,190.67653523782275,41.52231611121819,175.3534295209055,171.747148464183,166.5492260581431,183.15408839840327,87.89836500804228,5.933353545462183,59.95715721556212,214.2594950901875,70.25145317343943,123.38809575918366,164.38778746855562,185.0055961075338,74.13158547988,17.513518240562405,130.50429941612975,155.89023885302115,174.80770839740825,86.30171362098636,172.38235197887758,188.73635012933454,22.700848883846966,108.33058656472217,181.6672187848707,16.852999854437055,34.39195351819769
2020-02-19,3647.686899728308,3386.14990234375,201.5609246268207,213.67292940086432,194.46418008754904,41.4741359274355,174.9315842308972,173.23581891460594,167.8725398904547,183.67732971139404,88.07597791065916,5.965115723879744,61.34011518747231,216.9756545604554,72.65510618134137,125.72699982986047,166.16343628184114,186.25432181898208,74.20347580543036,17.631936038901316,129.96919869199795,156.35977379391468,175.8753176459951,85.99951416977332,174.2154610475216,195.40466566834527,22.68993387271213,108.06446047512824,181.5882495674621,17.02487212194706,34.61387054466623
2020-02-20,3600.2502621502367,3373.22998046875,197.49125344983295,209.59908915086214,185.98392613435436,41.223593090305684,174.48538980991154,171.92115561103952,166.4547070756063,178.71721496977526,87.96496878784197,5.951796050240514,55.982135808899756,213.92798379448593,73.04719068583765,124.52756519691262,164.94851992364048,184.78504663627342,75.2426096246838,17.58267527557376,129.9052548692605,156.87287200492602,174.14264581336786,85.03830298113951,171.80421377360668,189.99702890259476,22.632247039669945,105.94783924812943,182.89546521600104,16.734009920570728,34.443561304892796
2020-02-21,3520.4825137979396,3337.75,193.44810038907525,199.6657053593071,180.0267995785927,40.915235503001604,175.1262782481884,167.13615819908418,164.83993968180764,174.19101209133484,87.05468042961584,5.963066513254711,54.25541592760745,207.96843560841086,71.16347738026428,120.75788921519919,161.11685606952696,179.8819800371585,75.83080093093622,17.551412803348715,127.90956261558118,155.84184506770205,172.51498034853822,83.08310706609186,168.49052654157586,176.75993342214085,22.739826988126215,106.40299600242908,179.31598697642988,16.499809729699766,34.03069507391017
2020-02-24,3397.2765015290183,3225.889892578125,195.01234560831418,185.54984309127505,177.25797109415944,38.910911185525066,173.2198291822547,157.5565315478532,156.5770647477407,171.31107528761643,85.23410371316359,5.941550387962313,51.959706658911465,196.10530218517107,68.36773986786606,116.32853072179293,150.49410971134085,172.4428669053179,73.8636297235285,17.22268487951751,124.08308045609805,151.80965005758992,168.66459553096806,80.67278797946841,164.40129068248925,162.95885772935375,22.239347082405427,104.30130504034659,175.83301476979625,15.96341407076653,32.99336163042496
2020-02-25,3303.5390558127974,3128.2099609375,191.52595162401224,177.92496463059666,173.14671190519078,37.735295586483,172.0678441909564,156.12585856300961,150.78753668337936,166.06595273591455,82.88067981940752,5.85241148458473,52.82504418315305,186.31920965796297,65.67428781433077,114.91491039918604,143.98339343481067,169.30603992518118,72.52386590022405,16.873115307536274,121.18544753923513,147.5741597869279,165.5317764813371,77.54883945644347,159.6916266798191,157.81663234976813,21.99924300682053,99.57808119786728,167.7440983661006,15.523344694277299,32.8127324082812
2020-02-26,3309.51814115616,3116.389892578125,194.20371499616266,181.7272196747233,174.95064145804216,37.80274857896124,170.44532802651105,154.56952931945023,149.1018800526781,166.05743651456928,83.08049115880657,5.854460695209763,52.35483750802866,188.20453082834405,65.28219680684899,115.67741093145797,143.07998982567955,169.89392390673999,71.54354871852036,16.839010923793477,127.63022691194908,147.97108927762505,163.90411101650744,76.16891689555435,159.1557999289831,157.5512336191147,22.136444316139894,99.71239285912522,166.38424549721063,15.236259287813091,32.998521621610124
2020-02-27,3186.278390212441,2978.760009765625,189.56403579830211,171.508678669217,168.6219089259763,37.10894216957086,163.06287452675832,150.88654275397644,143.5801758041696,155.7373470714898,82.32562573586833,5.641347871216894,52.99494755424867,175.0991564640228,67.6006151838579,114.96631287304709,135.69702834499495,161.71587785373237,70.47826752326567,15.992086598788807,125.09606522648332,141.89134671088652,159.6861772060589,73.62752311375482,153.0501483976125,146.00609143117177,21.261775560952216,95.65823768038726,161.20804689717,14.786745762581369,31.424460502878798
2020-02-28,3203.0189351348913,2954.219970703125,192.16226504915826,183.37034435929831,169.39502420426916,37.542571175439846,157.5219803397195,152.4912081355581,144.6199326888709,159.9615226792013,83.1693018448416,5.549135347325243,52.95938722484051,185.06100019954923,71.02710327143255,116.22572577407084,126.03997863899417,161.66867113144949,70.24299598691573,15.695567969178644,124.19413483374986,136.0875196271119,157.7959958217353,74.2537710413676,154.20641405009317,150.88291808010396,20.585116241632825,91.9945692726815,161.40105896304505,14.813187649890601,32.10053353336562
2020-03-02,3319.585602444427,3090.22998046875,194.62792394626,187.6886050784016,174.97460069758142,38.708548532177936,164.32032702996665,155.8358712351128,152.28415534900708,164.65363608933808,82.74746379035497,5.872903199988093,54.81255187187509,195.08275634934148,68.75982437236235,119.84118126134412,132.0522673869433,167.69342644369883,73.23622732557625,16.435443587445178,128.23936731133213,149.6410884932303,163.2740461041351,76.51844779469518,161.0735103903746,157.45169802154714,21.45043063243903,94.84989325103855,168.78811452600246,15.559229289354235,33.11206308350328
2020-03-03,3241.5392637818245,3003.3701171875,193.1697309645454,180.53224062474632,169.18526197657783,38.274923202221345,161.85409552787277,151.5052069703537,148.3929636452539,158.50666387203256,81.72616630931164,5.706921047830084,53.394033570556736,190.50526505381458,67.20000526537666,120.9635121835004,130.15200872065012,163.83483738523168,72.68725209717468,16.577544945451873,124.10663059833014,146.53828756228495,156.4133541169623,73.96977748981479,154.22051786823812,155.09622891913543,21.13860579820506,93.8674408315268,164.5681944606906,14.845295450055412,32.606297324079016
