Date,total,SP500,ACN,ADBE,BABA,BKNG,DEO,EA,FB,GOOG,GRMN,INTU,MSFT,TXN
2020-06-18,3469.6226643572577,3115.340087890625,314.59220350100424,409.5911414113039,54.97488130283324,43.77764615189075,231.01691996442813,334.0523247476474,366.4110804021083,342.12702601900884,306.5506407341067,351.5751076294522,398.1952275409091,316.7584649525646
2020-06-19,3486.2300674531425,3097.739990234375,312.45287470635105,416.94599247999,54.26168981573275,43.73893380730427,233.62569871991712,336.2216538254312,370.83707096643286,341.11682010192374,316.72818649414063,350.4612454868764,395.82209313941536,314.01780790962727
2020-06-22,3518.9286215502643,3117.860107421875,314.08064184604154,427.30121276644644,54.45105590123241,43.91664105950953,230.93487770053937,335.0078541114639,371.5048664663779,345.9153127501105,314.1193897954242,360.00858191737194,406.81548861421896,314.8726986215277
2020-06-23,3547.2518187927603,3131.2900390625,321.52182250473567,429.1618132902351,56.25617104643269,45.08827364714816,230.52469141687942,337.2805070919172,376.1948851865659,348.90544548275057,314.763553813366,359.65360583028325,409.533398795371,318.3676506870756
2020-06-24,3467.569534584975,3050.330078125,312.9024367729637,420.52110668747696,55.63397194664956,43.293183935219325,222.4686267972103,337.97776610558304,363.42935370814496,341.1763842672427,306.9049248008885,350.22867881127775,401.278216276536,311.7548844757816
2020-06-25,3514.306624386393,3083.760009765625,336.9003224585424,425.6548967244184,54.63550236367973,43.429221923333834,222.4686267972103,337.64206193821445,366.00728936136943,343.40646312669844,309.93243425435344,353.43560368013374,406.3489580843653,314.44524367407394
2020-06-26,3421.0691783070715,3009.050048828125,329.38160091827206,415.884172441832,53.049263537147354,41.435992350061426,218.9738566847608,338.1327125530644,335.5688145500826,324.0052394860688,305.52000287774445,350.7060269557486,398.21549936637376,310.19599658591557
2020-06-29,3449.4882672766294,3053.239990234375,329.76916339653474,413.2344829891627,52.879572191284154,42.83318768403554,219.9418903056101,337.51292676313915,342.65041841032775,332.36088780003007,309.6747686471767,352.4196840083931,402.4952066901558,313.7160783907788
2020-06-30,3512.3377214692046,3100.2900390625,332.8696632226361,424.05727629575375,53.04680184933474,42.8095290461817,220.49973764279943,341.0251907299656,352.6361187151548,336.80199545630285,314.0227713358191,362.54231105419467,412.77865498277066,319.24767113829137
2020-07-01,3554.7644310268424,3115.860107421875,332.6681231643599,428.4409517317264,53.108284003483845,44.59601710880899,223.02647413439968,349.211856426251,368.9113858059513,342.6226184882646,312.83108633188516,370.36377563877215,415.1923330351937,313.79152515774626
2020-07-02,3570.536418116727,3130.010009765625,334.4199131356868,431.49979730571516,54.989640171990246,44.896854952446944,225.1102274654116,345.64793050808987,362.4975537489938,348.97452013735636,314.1193897954242,373.69310991911817,418.3564709713829,316.33101000511084
2020-07-06,3638.0251509172017,3179.719970703125,337.2568733151619,440.8905887807404,59.0228679831425,45.805019776797415,227.60416708008347,346.7584457259105,373.15102585710855,356.3604766369129,319.1115565020084,379.0176018090171,427.3621133739841,325.68441407633514
