Date,total,SP500,ACN,ADBE,AMZN,AVGO,COST,FICO,GIB,HD,KO,LMT,LOGI,MCD,MSFT,MSI,MTCH,NFLX,NVDA,PAYC,PEP,RACE,SNE,SNPS,TTWO,UI,VZ
2020-04-03,2767.954850140776,2488.64990234375,17.006264117706245,143.01009783799046,163.6288606060919,6.841407933463484,161.30543797542043,112.2406426940601,75.30834137185875,69.49240520484956,7.478445637296485,142.9597207087946,147.20809058449157,130.0690098082199,107.08282337894013,127.60903788014814,107.95904234020811,178.6725526617315,165.608398382814,98.89217271191126,66.94197776908716,130.3352765270177,135.57864809007168,142.0050582602845,158.10232852305467,120.39805882531482,52.22075030994873
2020-04-06,2971.302869177061,2663.679931640625,18.559910101379053,155.44026258739947,171.4387340356669,7.372343020249584,170.50932093588213,128.29932817325786,78.38990270918079,74.4039297266426,7.9630168747082966,150.07712119804492,153.83723360761232,143.62512543002393,115.04633989916451,142.00057075053624,116.42016168182707,187.66148758839225,182.23644970597357,108.98456341992043,70.47203072011078,142.1092340434179,143.5746734542852,154.95710570294472,161.8383991647601,131.95552334554552,54.130101300134804
2020-04-07,2949.8277694425074,2659.409912109375,18.344187288357436,150.47209114755688,172.64111209079482,7.396582673817924,169.67667401948847,126.59348749525302,79.85329477389848,74.77724878835923,7.9357170775177925,144.90935634496196,148.74576905951494,142.44880368656422,113.80726239393563,143.55260837872996,121.7929056329623,183.8683544095916,175.87447249751983,111.48368585407462,70.10666369726124,141.5969034306423,143.0793465197045,154.50103728056462,160.19719401387508,131.77560161417483,54.39740927338549
2020-04-08,3016.473294920866,2749.97998046875,19.19478002912083,154.4904602971984,175.33594963320576,7.625252689621445,170.98432737866258,127.91221658134442,81.69660624201512,75.76111428198624,8.159234614494014,147.4096239226807,152.09451221769865,143.9902014700769,114.94888472308418,148.92424311895016,126.11918507064999,183.29543089728762,181.25195074459685,121.40826129308198,71.2511114354776,148.8758803632208,146.4994777781338,158.3091346692048,158.91625812585497,136.8389544552004,55.18024288801794
2020-04-09,3038.5937176379175,2789.820068359375,19.88665528794878,155.2308238840139,175.3153530029332,7.426663105754131,167.65372265903835,128.09087548096926,84.6093163003883,78.37047887672891,8.360570862853416,151.32113090716916,152.1628555109453,149.02810722854278,114.95584201358363,154.08423077242531,124.43461435102184,183.09787470366558,178.53605724459538,133.04087445829623,71.79915787049212,151.80487037592601,145.24936437244983,155.72100073854602,159.31655504459965,134.260163457934,54.83655912709677
2020-04-13,3043.161061403602,2761.6298828125,19.288670661050727,156.1806113098641,186.13847363100956,7.590791785315042,167.43577190548456,126.76790126624992,83.93390581690753,77.30495243438868,8.007379451941931,150.8887858146483,151.5477789068758,146.12380180872768,115.21339984569218,147.38229344315815,124.61966063291624,195.93922323252787,183.22096938797333,129.66076529943504,70.32695791702938,148.30555228486583,141.7348825556915,159.76851882635822,160.11713870211554,131.56141592451579,54.10145855885937
2020-04-14,3168.134899498385,2846.06005859375,19.90677531819123,165.9805589062089,195.9608871768709,7.8159569775995825,175.54995226032594,133.22540399358493,84.56709945488706,80.56374764916248,8.346920638818911,155.00422963324345,156.77593004146647,149.2633790045243,120.91455420093543,153.98344351626554,131.46640716035205,204.2515202829331,192.79449811960308,136.9483703742063,74.36206426665278,150.56754194317153,144.8955542775982,168.09156311732553,163.8265174532521,137.56719102918396,55.504832702021496
2020-04-15,3130.903608009193,2783.360107421875,18.93993768285593,161.97680141344657,198.0515184844348,7.518364707560429,173.38727707171725,131.85562950760072,82.28758840217877,77.1844013637552,8.123403752721197,152.69974589730109,155.20406036709426,144.27413437156525,119.64763691189113,149.78087328440338,132.18745515402262,210.77098018046095,190.68288014862796,135.68382548766925,72.55137203735949,145.57956815180682,146.40512721980477,166.65498673059898,164.78722191426058,130.31914153906473,54.34967622699044
2020-04-16,3187.3095448217705,2799.550048828125,18.772278154759498,166.92062504660743,206.677567436906,7.543188572652403,179.69643976561275,128.26528925196618,82.2313028533007,77.71716755182506,8.036385201697495,154.12730373604796,156.5709001617265,145.62082575897074,123.23956384586442,153.94313784058735,139.11076726575803,216.90520022502585,200.09346190085702,123.88341534294901,72.87912425260588,149.15622111367895,146.8061125938209,173.10821138011792,169.2171290111535,131.74133765588647,55.046588901392596
2020-04-17,3244.1551689418143,2874.56005859375,19.570337440277672,167.60738778428106,203.82911423341343,7.764849387040787,177.66231800269176,135.81181676587497,85.00330440716408,81.43872198817267,8.200184635719022,163.7653605075011,158.5186383962298,150.97513405316678,124.32550660738212,159.00235361587895,142.7542815019249,208.8991024630491,198.47750195305645,134.83880505651487,73.90536573624027,155.9615274938286,151.99527633097935,176.69966104555004,166.04147609168533,135.29681487508384,55.810328569107426
2020-04-20,3208.2111576032285,2823.159912109375,19.531217907034385,167.98244508476546,205.42628548039846,7.542896244079173,174.3987527519423,130.74109500312528,83.80726601577454,80.12820676589324,7.939129633526419,156.30126491080608,158.21110009419505,147.3650256842231,121.86126617792331,156.59368582223203,143.0286542988355,216.07544009569892,194.8992990056058,133.26261630575718,72.29347120850775,151.77587164313633,149.8960168980986,172.1732841621623,167.25569243325683,134.2258864267886,55.495287549461686
2020-04-21,3099.167839482522,2736.56005859375,18.58114724782128,160.24281543014325,199.8057521327658,7.232453994257013,168.3913614652561,124.02835229428149,81.24633258636126,78.01271230350068,7.742912544619208,152.31634365339517,156.91260359280943,144.0632117265611,116.82142618374398,145.81009528813723,136.98591460123188,214.2677715325428,182.99012092694795,124.7763816874256,70.35382446552883,148.0445489396403,146.35795194064025,165.1385918459941,167.7627365543299,127.03781520474527,54.24466133984252
2020-04-22,3182.9596297823123,2799.31005859375,19.259608584647292,164.0322587124433,202.84129314063648,7.59225164568989,172.91228768298637,129.26922971735544,83.25848996574138,79.39711519714889,7.7940995829915884,155.15514089891175,160.36386820843825,151.28340370681656,120.78925924103967,152.77407333222934,141.17180675236537,208.13851036397563,194.28822711223006,130.49380611081978,71.25648146576967,152.75221148078367,147.8439417421468,171.84264977851427,170.04440455923822,133.04357723655642,55.36163356283634
2020-04-23,3167.736574148569,2797.800048828125,19.325554256373536,163.35035661749552,205.92747713464016,7.561878885180453,170.66579184072222,128.58009085471306,84.56709945488706,78.67769541202021,7.690018902803261,153.65825150706587,159.5095965955807,147.68141584113732,119.32742097801714,154.80985595844228,141.76523691453414,210.74629130847248,192.83523486445327,126.85598881094502,69.9884574426793,151.78554772081182,146.38154407910474,173.29063874906998,166.1882509498935,131.58711716144632,54.97976190807992
2020-04-24,3202.902543062672,2836.739990234375,19.611694616962346,167.6025271415552,206.8517902046744,7.73360053205731,173.54374797655734,127.63571201056189,85.88978301509495,82.51202170785736,7.75144360920152,155.71392583279348,162.34577157198967,149.28771575668569,121.50625316973444,153.99353146866724,142.7223749129655,209.9017148414382,196.62389717988117,126.93390206318716,72.19138324332157,151.1378847716449,148.50437765492106,174.47638185279533,170.63149381209732,132.49526239394353,55.304351722083474
2020-04-27,3233.645222702336,2878.47998046875,20.05543193224499,169.7456543818272,203.9149370183538,7.839904748217517,172.5546301553236,131.7280160078687,87.77530596102746,84.68195878065858,7.981785607316487,154.40873756290054,164.3618530997396,150.804764409221,121.15819745204503,155.64634097504452,141.77799784525075,208.11875022284198,201.70940112803456,135.5040397436457,72.24511634032046,153.216205955537,149.6601495000405,175.741943454399,168.02959438017734,139.79471435792382,55.189791682375755
2020-04-28,3186.829889850768,2863.389892578125,19.935835689073745,162.4151808485245,198.60079687975028,7.731264577208423,170.4143298797558,138.20679630652222,85.98828004178888,84.63140874272165,7.974961146177741,156.92124085277302,161.49149995913208,150.83720928583088,118.20668114218456,146.5659535754069,138.54924369254863,199.4508309223171,197.82567259420753,141.8507325606181,73.2444912754554,150.66421421921606,148.41002709659205,173.10821138011792,160.7976393919921,137.79850216155867,55.20888562929338
2020-04-29,3286.997338049927,2939.510009765625,20.96414712029434,170.0720012045973,203.63257670344743,8.060980905459441,171.6102109980229,151.86198602372744,89.26683543249881,86.25691377763681,8.03979775770612,158.21827613033565,165.31864617004234,152.37049894489508,123.51104688078946,150.08321967490647,144.69408788455667,203.4316628330301,202.64638770083474,161.81375383967963,71.65408506741072,152.0078762555722,152.3254942873665,180.15429888288386,161.69162430655194,141.82519051257734,55.485738755103874
2020-04-30,3273.7338887679584,2912.429931640625,20.69924561166867,172.24922726570438,212.32556994251152,7.932481998875029,169.3246102200859,150.13913886712146,90.01260553591986,85.4869380207717,7.829930444764405,158.68732835931775,164.9769297038091,152.15956392107495,124.7501350078359,144.9333045958568,142.60114180898992,207.36308685462333,198.450337216282,156.43194166479327,71.07917208389675,150.43220960678022,151.5471156777987,179.13957056428137,161.51816773774846,138.81802813599285,54.84610792145458
2020-05-01,3174.2760637542838,2830.7099609375,20.12920253393244,167.47588287236817,196.19432263756934,7.584366795423539,168.72108445971693,143.19242076604266,88.26779109449717,84.99695452709382,7.780449358957084,156.40731604768285,159.57793988882733,148.18440426971023,121.52017837255093,139.91440987421961,138.64495493509102,205.10102548082222,192.00009015377853,144.82930498324683,69.92398428509625,144.0232389082474,147.96187544117586,170.61129113393517,163.65306088444862,133.3263039156492,54.254210134200335
2020-05-04,3229.0437540990406,2842.739990234375,20.066609916326453,170.04276302648805,198.7647108559682,7.659129828027039,170.1572571364796,147.1145691030252,89.12612692798899,86.268579627453,7.701962523394199,155.05725520168184,165.07945116125424,147.54350345261736,124.4925665539098,142.26261146536118,142.83723181375072,211.46243439442387,197.778160205631,148.7008437503522,70.34307620642514,153.24520468832668,146.09849240411765,172.25310266004064,166.66860318039772,134.62855656917617,53.690951446423526
2020-05-05,3258.4982405170467,2868.43994140625,20.300215116149126,173.4620393797312,198.9200551253891,7.7353527210053885,172.07404703833248,150.3390753380648,90.22367366036995,87.73464940361393,7.746325100627834,159.19308772476106,164.6010481085277,145.40990311396658,125.829099235219,141.9199593991799,146.1936037979546,209.74860766093823,199.44163254200808,154.01074162762913,70.74604983835827,150.83820661595416,149.51862366254696,175.8559649093019,167.16229117621285,135.54527759588828,53.9487106253164
2020-05-06,3280.7458792823218,2848.419921875,20.16161766445613,176.5744412098093,201.79168215704183,7.71520165685684,172.61611000403732,151.9938576341321,90.06889108479794,87.07744550623835,7.635419308422254,154.41280783540742,168.56488090593123,143.56834380125264,127.06817674044787,136.35683809904185,156.8880479773587,214.48015913644366,202.19148714313337,152.84806923287348,70.26785478973841,150.50954447759216,150.83950448585995,178.8089361806333,170.4313555326985,134.7570627538288,53.118143964288905
2020-05-07,3314.0531061527818,2881.18994140625,20.91384960296959,178.64938567276192,203.19489307194846,7.819461355495739,170.44226441295777,155.94152867106106,91.41971205175948,89.22793751807944,7.60982546379681,153.58075451432,170.3759325539412,146.93505989095036,127.80606378427616,137.27394984497667,151.26645309074607,215.6013022164917,206.99860952106184,161.1065721938593,70.68157668077522,152.0368749883619,151.8301673527858,181.21464274234006,171.8323743883579,137.2330488033731,53.06086576533404
2020-05-08,3362.908719420079,2929.800048828125,21.075920139025293,179.00495580929044,204.22476649123308,8.032068896570504,170.9675632479315,157.8643252806551,91.61670610514737,91.16454572695814,7.867467909980787,154.339393562485,175.60407065338154,147.02429877514749,128.55785478728583,132.29536079901766,149.86902462308092,215.11727673043194,212.17917968761432,163.03035281289442,72.12153185692691,154.54053058666054,154.51909528081183,182.61701617204204,173.26009531455966,161.59881495064337,54.41650322030311
2020-05-11,3385.832138736897,2930.18994140625,20.985384266736567,180.9094210324184,206.7470889213865,8.0428743588322,173.42080533317943,157.64311123839326,89.97038869041862,91.99285666670363,7.770212341809711,153.58890750665032,174.61311245403064,146.74036587365913,129.9918532664929,131.1565293919123,153.21902040409444,217.57195049442885,219.05038692731833,164.38479971619117,72.20213150242525,154.71453773351703,155.60409970830224,184.22462474112294,176.91609028455855,160.52788650234814,53.84369937996649
2020-05-12,3324.9351858808486,2870.1201171875,20.7584851751544,177.83110315882456,202.28000877467383,7.839904748217517,170.35285003104207,149.56059404356526,87.64866615989447,90.56956365113517,7.647362929013192,151.36599103596072,177.2101054568019,143.21949638891257,127.04729424713192,132.25503974536323,151.64929806091564,213.27504676100625,211.90759448173878,157.88827934936722,71.42842081735051,151.6792141172102,154.7077784019409,180.792794674216,175.621808451254,157.45218313632992,52.946302083828314
2020-05-13,3278.3354114908752,2820.0,20.230916390302628,174.6456281799996,203.22148221113042,7.685121224920632,168.84402710309482,148.8629519416223,85.2425153060532,89.48071144296209,7.49721371902617,148.53942950259787,181.82316695217273,140.2016277115549,125.12603050934072,129.37269952812255,147.25283776645458,216.46067994866192,211.29652258836305,145.81816315436794,71.43916907645419,149.60087818319968,148.0798091402049,178.09063928865433,175.30158720421588,151.85765396826417,52.363949449133884
2020-05-14,3293.9561182957127,2852.5,20.118026255371895,173.10160860047682,205.0177681859691,7.785876545663375,167.50282842840892,148.85444870232175,84.84852183159205,91.18399078791826,7.456264348679667,145.31723001317536,179.97793713996427,142.3027831735958,125.66899657919079,128.3145025393379,150.73044285463408,218.27823611867058,218.09982834644242,151.51161004872702,71.50364223403724,149.64921432122196,150.1554764346212,179.94908114073638,175.5017254836147,148.7048468914544,52.42123128988675
2020-05-15,3341.205506909251,2863.699951171875,20.552823230014468,177.92850924990233,206.8140332079794,7.605101625472897,167.20665074945987,149.89240212491325,84.76409887596031,93.07004895886003,7.381189418246903,146.99766753464388,181.1397470548566,141.00476529051315,127.49977305321868,130.07817956528856,153.10416350330922,224.3235430644198,230.59973066667393,156.82748859114088,73.04568537537511,152.1432085919635,150.98103032335348,180.97520464593657,176.8493707381099,148.19079600712988,52.230295462508536
2020-05-18,3425.7983527764077,2953.909912109375,21.544249360391333,179.22900616955525,208.2283910275707,7.988262390377249,169.19049717423715,155.9798257030254,87.01546715422957,95.41109307403116,7.672956773638636,153.9886281825334,186.70960162053015,145.88854241156213,128.7179680651316,136.5785577602124,162.06298471588295,223.52835941393388,237.6474776144774,170.14416195352695,72.81465109502282,157.33418826297444,151.12254716308254,182.27496920456483,180.8389634403519,150.69248329360468,53.19451975195938
2020-05-19,3431.508234232539,2922.93994140625,21.246932721241976,181.28933897562868,210.2083285429373,7.942119929335108,170.2355011159244,157.0050177756437,85.65057211620581,92.59173131499833,7.599588446649437,151.51691474894557,190.0241796496657,145.67761976655797,127.82694627759211,138.1003469091772,165.34916731897766,222.76776731486038,239.14800297145376,167.62107113508557,70.7782864171498,152.97454001554405,148.71666191227914,184.7262913071253,189.7921890711552,150.80386403554164,51.915254442862796
2020-05-20,3472.799021096728,2971.610107421875,21.81585697725751,186.85660321186964,214.3801623853055,8.138664550058289,170.39197202076448,163.18177080356824,86.73404477752456,92.62672886444685,7.829930444764405,147.85828744717875,195.6623644734356,149.35261788872143,129.2400516416657,139.67252968622188,165.28537118973048,221.10333339792314,243.61563866188206,163.89336096319906,70.52575561859014,153.49653195587675,148.99970458950176,188.65978794003465,195.93000050543475,155.74726034041538,51.80069076135707
2020-05-21,3436.352798896497,2948.510009765625,21.628079124439548,186.14547780316343,209.9860399869235,8.02535157810577,168.74901899291888,163.8538902055648,86.03049151960475,93.67281024582695,7.707081031967886,150.43196929781993,189.44326817464437,150.1476473432312,127.68771549306231,138.26160036784233,163.77308582128012,215.46301137369912,238.32645098947776,164.37880076155844,69.96159909269939,153.46753322308706,147.98546757964036,192.10303059077074,184.3882315679694,153.2113090956522,51.52383763554657
2020-05-22,3452.750381644143,2955.449951171875,21.651552208802254,187.65053791912527,209.13981810816682,8.079379780659913,169.00607468214554,165.64906033338207,87.5923806110164,94.06168772983149,7.683193790786008,150.5053835707424,192.96287608351986,149.6041059135999,127.74340568251073,135.23816721876372,166.43392314891082,212.0403017101541,245.14332875563287,161.42420586796476,70.10666369726124,155.1301960702481,149.1648225654598,195.09020481912674,187.48381899570452,152.517349552814,51.647942827814106
2020-05-26,3433.735270657853,2991.77001953125,21.95222019655095,183.44707787277986,207.85077915496433,8.236206930232456,170.33049217205075,168.69063657607944,89.26683543249881,94.2950106599545,7.8640553539721605,151.81058428795185,192.92869791932137,149.952940947124,126.39295842020259,138.46315950218568,166.94441152358962,204.8540764706518,236.7647997946031,167.98664157776537,69.7144383244318,157.35352566820703,146.66458675632737,192.14862873439301,173.72709141980596,154.25653630701692,51.83887865519231
2020-05-27,3452.143869302597,3036.1298828125,22.34677881622954,182.73595246407365,206.86637337320917,8.398875303795693,171.00668523765393,168.0057558241097,88.26779109449717,96.19273468071245,7.973254542734175,161.97478912933238,187.42718664689446,152.28936818514643,126.56001836673026,135.06684118567307,170.1795333551463,207.38284699575695,231.53671723947411,172.0379843783901,70.28397307913417,157.92385374656197,148.52796979338555,194.30350201309858,179.4913181858567,152.7229594482582,52.640806216742384
2020-05-28,3480.492194366094,3029.72998046875,22.54126448280893,185.00570910918182,206.06909730148882,8.268916536836432,172.99051460838163,169.1415549178589,90.29402254493948,95.32942619151844,8.034679249132434,162.51318535873003,194.77392773152985,153.1087343918176,126.27461012898874,136.93128240081916,173.04457967158584,204.19719873552987,230.49788880454847,172.12787725040187,71.07917208389675,161.13318450972534,152.3254942873665,198.4422337853868,178.89088298771316,154.28223754394745,53.19451975195938
2020-05-29,3529.834978996095,3044.31005859375,22.535675490768202,188.30321670031464,209.61100531220475,8.506347051757519,172.38139511975243,171.28555258767003,89.71710908815265,96.62827556398169,7.964723478151862,158.43444867659608,203.11161398036577,151.15361182156104,127.56242053316656,136.38707120029454,172.52133889052627,207.30382150379384,241.04912013320558,178.13297715372954,70.68157668077522,163.0858494349016,152.75006280208265,206.26362890758318,181.69292069903196,157.99193525758497,54.77928092814191
2020-06-01,3553.100078614873,3055.72998046875,22.732397095268066,189.80340130919976,212.0715378515405,8.46896553545577,172.28081033536586,173.49335700734716,90.7865076784092,96.16551040860837,8.01761711996781,158.6465385030331,202.66740212698807,152.03788016026795,127.27005500492557,140.02526970480488,177.91323702424012,210.36105145550948,239.16837134387885,183.15518126157716,71.45528736584995,163.801171177205,154.47191100388284,208.19047667371441,181.7596402454806,155.10470327143824,53.251797950914245
2020-06-02,3565.004772338299,3080.820068359375,23.00065165801399,190.1735831026075,212.1891041714381,8.704644752674428,171.6102109980229,177.06667780233585,92.39061898300746,98.27323159365648,8.002260943368245,158.97691517850063,198.66940420053638,152.18390067323637,128.7179680651316,140.75089489082185,179.59142301634208,211.04756186604612,239.6843977394785,183.89233939106532,71.26185969458128,165.50250883483122,157.44389060689593,208.66933546928993,179.5980653881851,153.7596239382651,53.84369937996649
2020-06-03,3588.617979671226,3122.8701171875,23.16831118611042,189.92030942858426,212.70318181511786,9.039618539015333,171.35874903705647,180.3337261979677,94.33242211013267,97.60824848513695,8.17288483852852,164.22217702432945,197.37090769915076,156.80806926614244,129.03121608668854,149.02501499713372,182.3543648383772,208.41014824613453,238.1702796538034,183.97625159794018,71.36394765976746,170.31649022945783,157.53824116522497,210.02611075536961,172.5262210235189,156.5868776563359,54.254210134200335
2020-06-04,3563.5644584755437,3112.35009765625,22.701100786465073,187.913547742951,211.17555300544169,9.020928226487282,173.65552021746436,173.1658070366718,94.12135398568257,96.81104845616777,8.176296743658638,164.64636912452002,201.36890562560245,156.76751626508405,127.33270248487344,150.39563863983508,179.91684806045487,204.63676013589608,238.08880616410303,181.69288120136216,70.15502676396807,168.18983290754346,156.09942664288292,208.01944449136008,170.24454283863705,154.64206793383178,54.62653299459894
2020-06-05,3620.931660391636,3193.929931640625,23.303557289204075,191.3717835597551,213.09797500697496,9.260110930356447,174.37641194700058,178.9681968406114,96.55565298164825,99.12486829923482,8.375927039452982,167.5341092186516,197.78096745863064,159.94764646193906,130.31205857854934,157.11773649592945,181.68436909190882,207.2396123495381,242.25769191188132,197.6405168286037,71.15977172939509,165.15450929123662,158.76476243244446,208.61232474183848,172.0058411371349,154.16229408065266,55.12296468906308
2020-06-08,3645.8573152018375,3232.389892578125,23.615403261034235,193.74871217444525,216.62186358530596,9.272960910139455,171.66609711847642,175.22046227462576,97.51248584183402,99.85206729550745,8.505600913388248,168.98205576188252,197.37090769915076,164.40144541089936,131.11955039282498,159.5566527688053,179.92961751550726,207.18527572956347,239.13443096337804,198.38365562322875,71.03619544452107,166.84617087118735,161.71314989699306,213.00188979712792,179.86492321403253,155.85864108235234,55.45709965562644
2020-06-09,3663.851553205591,3207.179931640625,23.17501729435093,193.44672802270773,223.21305765929318,9.208711902470073,170.7496124943777,178.45772985963856,95.90838527260651,99.84818659063473,8.360570862853416,166.64086488947893,203.72669058443526,161.86221603113722,132.12195255926125,152.9554873177217,179.73180177856045,214.37642969992066,245.6797235236576,196.33402498337713,71.44453910674628,168.69248744264357,161.45369036047046,216.19428176763137,179.34454332764852,155.68729514519652,55.23752472877081
2020-06-10,3696.455472193155,3190.139892578125,23.408622494173603,198.15187477437374,227.21152779985553,9.200534723630492,171.74432404387167,181.58863555214836,96.55565298164825,98.94987461819268,8.295733600446532,164.68714653348815,206.63122188924126,158.84433497496357,137.02257239072833,149.3878275901422,178.3598951723285,214.58881730382151,254.39096352846119,198.67133110316223,72.06780695844753,169.82348227179642,166.31264513900626,215.96625625505703,183.21403270230417,155.96144603007443,55.4189117617912
2020-06-11,3512.9453561363307,3002.10009765625,21.901922679226203,188.82439056959112,219.53124761365365,8.578774129512132,168.11194791703812,171.60885742971746,91.99662014086093,93.12449156926868,7.770212341809711,156.57454574532832,198.3277007694535,152.11899854120063,129.66468004211947,137.1429294875642,172.35543826687467,210.18324033044962,238.8967861380033,177.2040353709524,68.6881968407974,159.7798463956937,158.90629726770248,204.67882810892917,180.0250338375516,143.05890217667056,53.89143242636154
2020-06-12,3546.597997726176,3041.31005859375,22.532322436647945,198.01549435538416,218.42070580520388,8.76860232301623,166.92166052703126,175.90960113726817,92.62982451421122,94.28334481013833,7.780449358957084,155.75471568907813,198.08850576066538,153.4656899286061,130.68796470187172,141.69823973800936,175.0290450495578,206.48394898131946,242.5971785993815,181.47112106440534,69.31146469249867,162.29317807166785,161.0763061226833,204.77004179340517,178.7974715506957,145.84331614223817,53.96780457223402
2020-06-15,3578.4798072564067,3066.590087890625,22.331130661828045,195.48269815774856,220.79455649363672,8.880746871921481,166.07223242585692,178.47049120961177,92.34839676982084,93.85946977668527,7.899886215744977,152.25108237280304,204.20508060201144,153.72529845674902,131.52329629996277,138.63448553527633,178.7427571911697,210.1536076550349,249.14928824463345,184.41973529286213,70.10666369726124,164.04283711719796,164.47285424041257,209.84368338641758,183.0005382976474,144.46395977791963,53.60503050619323
2020-06-16,3629.5718014959284,3124.739990234375,22.84640434639858,200.51419173218468,224.4497564472659,9.074371771894965,168.4081255959872,180.92927750012504,92.39061898300746,97.1999259401723,7.980079654751427,156.12179950100688,207.82719693318174,154.39864415045176,134.74629564474827,143.02854232705633,183.87302641001793,215.40374602286963,246.29079541703334,187.3683495213189,70.74604983835827,164.03317578964086,163.57653293405124,212.23797736429518,181.0257659544398,150.76102428303844,54.34012743263263
2020-06-17,3654.81344577675,3113.489990234375,22.935823102487525,201.40065702344137,226.65625689563066,9.15380760544189,167.43017817722432,179.69987786384604,90.4347310494493,97.54991923605607,7.947661348987237,155.85260138630804,212.09855499746968,154.77992406058576,135.21268903183397,141.1540131595085,186.52750458312988,221.15271114190008,250.83992531778497,185.19883123629188,70.79440470654556,164.1491707207996,168.83646408883874,215.45319450245694,185.36227179428877,150.10990449270346,54.08236825373975
2020-06-18,3673.3292599496285,3115.340087890625,22.682097872422403,204.79557070565195,227.77195309985566,9.307714143019087,167.4078373722826,180.363494026542,90.73023286490188,96.91216039964063,8.01761711996781,154.33532328997808,210.18498189201455,153.72529845674902,136.66060209204,142.47424317413,194.08252112484806,222.18989999913015,250.3510636589598,189.56180875638933,71.34245114156009,162.9601784260674,168.7657056689742,216.4907305914863,188.47121534728183,149.43307039258093,54.3114883331552
2020-06-19,3654.3683515835996,3097.739990234375,22.527852266327912,208.472996239995,229.57680878149134,8.842196932572461,167.59224281032462,179.4744186929563,89.66082890695995,95.91662905619745,7.852111733381222,151.81058428795185,209.8091133318835,151.34830583885227,135.84614236544735,139.9648035022995,188.4417805799926,224.09141039195674,251.52569505713473,190.67653523782275,70.53650387769383,162.6025175549157,167.42124170496118,210.29973441156625,190.28587706697036,146.177445295192,53.61457565875304
2020-06-22,3712.1041171313077,3117.860107421875,22.645214277099594,213.65060638322322,232.90759609370647,9.156728217437237,167.89960794579412,182.2692711754902,91.08200949386179,96.8927153386805,7.804337251017468,153.34418081625898,215.37895486240672,152.07844554014227,139.61907569239995,142.23237836410848,187.75263917528144,231.16403366065498,258.73638898433893,193.37343113515072,70.4129275928198,165.73449869714867,169.14308990676136,220.35582131034647,188.32444048907368,147.0084868168977,53.137237911206526
2020-06-23,3722.190483200092,3131.2900390625,23.18172340259144,214.58090664511755,237.24935737403038,9.091309895474938,168.36902066031436,181.01860694993744,89.2105552513061,97.33992207176591,7.787274470974336,151.60664745384517,214.3880096982062,151.3969793431751,140.55186246657132,142.1315911079487,193.41890158157005,230.2848957873511,256.65193575013825,197.55662291122465,70.57948871558904,167.281166613151,168.9779809285678,219.89975288796637,191.2999449491695,145.8861558947414,52.44987038936418
2020-06-24,3647.4243376948652,3050.330078125,22.560265691330684,210.26055334373848,234.67381475985633,8.964855506411832,166.54164514037714,174.01234020966527,86.98732437979052,95.71441703685073,7.618357179257629,146.76110628389938,212.7819748947858,149.50674652613833,137.71868382610714,140.38808229781338,192.70423831542567,226.1312116275759,250.82635330970928,187.32639341788146,69.61235035924561,163.066512029669,166.6428630953934,215.71542297205585,186.62986173702444,142.79331401315048,51.48564974171133
2020-06-25,3686.691893527069,3083.760009765625,24.290513249260908,212.8274483622092,236.4057336459897,9.019759803440014,167.9443066097272,177.1219813129013,89.22462395468294,95.42275892384734,7.6661316616213835,147.98472728853957,214.8663997157824,148.2655226506429,139.45896241455418,141.5873799074241,194.14633430276686,230.11202846571751,257.7382972942635,190.0053107408071,70.60635526408849,164.41983539358225,167.46840798636123,216.27410026550967,187.33704413749638,144.67814546757867,51.81978470827469
2020-06-26,3628.442481677397,3009.050048828125,23.748413426207414,207.942086220916,231.1096129397711,8.977705486194838,165.72576235471456,172.7957149054042,87.84566021328236,93.72336028376388,7.43408306006285,145.51301385495174,214.4563399563025,145.8155321550779,136.66755938253948,139.86401624613973,194.56109438623164,218.99437920462196,248.64005821338316,183.61066286576457,69.27384988489554,163.965502246386,164.35491154361904,217.10640121516013,188.37780391026436,147.18840854826837,50.75054917347393
2020-06-29,3647.2072190862737,3053.239990234375,23.776356680890153,206.61724149458135,230.03766624115048,9.046919623380875,168.5366619676253,172.7233919341929,88.83063584790716,95.710524464379,7.568876093450307,149.89357306842228,218.28348616721274,148.29797990606875,138.13635493606145,139.21901778945534,202.84991985233697,220.8909457940223,249.86220200013463,180.0088027146945,70.42904588221556,165.28016554995244,162.0905521303092,216.30830322253425,183.85449555632746,146.74289865337758,52.211201515590915
2020-06-30,3712.0731011235425,3100.2900390625,23.99990271835206,212.02863814787688,236.7696214160238,9.217180518637234,169.44195913520358,177.8323977468622,88.64771049789611,97.41769638180692,7.623475687831315,148.84126448125102,222.86238253353542,149.65277941792272,141.6656343900869,141.22456731441562,206.35944005381168,224.7433593962238,257.94877738286374,185.6243546463073,71.06305379450099,165.30916428274213,163.05761386100608,222.3282672201,186.22958517822678,149.55301385587572,52.631261064182574
2020-07-01,3780.765759787215,3115.860107421875,23.985371680150344,214.2204758658632,247.05804681731948,9.133072775392533,170.30255763884878,180.1848351269172,89.05577267573409,96.49994528220425,7.647362929013192,147.00583297429074,220.70960138414185,149.8069204341556,142.49400869767848,137.03206965697893,236.13054650192564,239.85664183316834,258.82465883838864,191.93509031447496,71.11678689149988,166.2081692495775,166.02959346401917,224.49453568540326,192.2873413007468,146.55441420064906,52.19210756867329
